OSHPD ID,Manufacturer Name,Date Reported,NDC Number,Drug Product Description,WAC Effective Date,WAC Increase Amount,WAC After Increase,Patent Expiration Date,Drug Source Type,Unit Sales Volume in US,Unit Sales Volume Non-Public Indicator,Cost Increase Factors,Cost Increase Factors Non-Public Indicator,Change Improvement Description,Change Improvement Non-Public Indicator,Acquisition Date,Company Acquired From,Acquisition Price,Acquisition Price Non-Public Indicator,Acquisition Price Comment,WAC at Acquisition,WAC Year Prior to Acquisition,Year Drug Introduced to Market,WAC at Intro to Market,Supporting Documents,General Comments
Rx0000075,"Assertio Therapeutics, Inc.",03/31/2022,13913001203,Cambia (diclofenac potassium) 50MG Oral 9 Packets,02/01/2022,64.94,886.97,06/16/2026,Single Source Drug,,1,"""Our pricing is guided by the value our products bring to patients and an understanding of the environment in which we operate.  The following financial and nonfinancial factors, along with a narrative description and explanation of these factors, influenced our decisions to take a price action:  
(1) Covering Operating Expenses.  In order to maintain a commercial enterprise, our revenue, at a minimum, must cover operating expenses.  We consider covering operating expenses in our decision around the pricing of our products.
(2)  Recouping Development Costs.   In order to maintain a commercial enterprise, our revenue, must, in addition to covering operating costs, recoup the costs expended to develop our products.  We consider covering development costs and expenses in our decision around the pricing of our products.
(3)  Covering and Funding Acquisition Costs.  In order to maintain a commercial enterprise, our revenue, must, in addition to covering operating costs and developmental costs, cover the costs expended to acquire drug products.   We consider covering acquisition costs in our decision around the pricing of our products.
(4)  Supporting Investment in New Products.  In order to maintain a commercial enterprise, we must invest money to develop and bring new products to market to help patients.  We consider the costs to bring new products to market to meet unmet medical needs in our decisions around pricing our products.  
(5)  Supporting Investment in Existing Products.  In order to maintain a commercial enterprise, we must invest money to improve our existing products to bring improved products to market to help patients.  We consider the costs to improve our existing products in our decisions around the pricing of our products.
(6)  Discounts and Rebates:  We pay rebates and discounts to various stakeholders in the supply chain in connection with the sale of our products, including pharmacy benefits managers, health insurers and health plans, including government payors like California’s Medicaid program, as well as wholesalers and pharmacies.  Collectively, these price concessions represent substantial dollars, and we consider them in our decisions around pricing our products. 
(7)  Inflation:  We consider the rate of annual inflation in our decisions around pricing our products.  """,,NONE,,,,,,,,,,,,This drug was not acquired in the past five years.
Rx0000075,"Assertio Therapeutics, Inc.",03/31/2022,13913000812,Zipsor (diclofenac potassium) 25MG Oral Capsule 120 Ct Bottle,02/01/2022,136.36,1862.39,02/24/2029,Single Source Drug,,1,"""Our pricing is guided by the value our products bring to patients and an understanding of the environment in which we operate.  The following financial and nonfinancial factors, along with a narrative description and explanation of these factors, influenced our decisions to take a price action:  
(1) Covering Operating Expenses.  In order to maintain a commercial enterprise, our revenue, at a minimum, must cover operating expenses.  We consider covering operating expenses in our decision around the pricing of our products.
(2)  Recouping Development Costs.   In order to maintain a commercial enterprise, our revenue, must, in addition to covering operating costs, recoup the costs expended to develop our products.  We consider covering development costs and expenses in our decision around the pricing of our products.
(3)  Covering and Funding Acquisition Costs.  In order to maintain a commercial enterprise, our revenue, must, in addition to covering operating costs and developmental costs, cover the costs expended to acquire drug products.   We consider covering acquisition costs in our decision around the pricing of our products.
(4)  Supporting Investment in New Products.  In order to maintain a commercial enterprise, we must invest money to develop and bring new products to market to help patients.  We consider the costs to bring new products to market to meet unmet medical needs in our decisions around pricing our products.  
(5)  Supporting Investment in Existing Products.  In order to maintain a commercial enterprise, we must invest money to improve our existing products to bring improved products to market to help patients.  We consider the costs to improve our existing products in our decisions around the pricing of our products.
(6)  Discounts and Rebates:  We pay rebates and discounts to various stakeholders in the supply chain in connection with the sale of our products, including pharmacy benefits managers, health insurers and health plans, including government payors like California’s Medicaid program, as well as wholesalers and pharmacies.  Collectively, these price concessions represent substantial dollars, and we consider them in our decisions around pricing our products. 
(7)  Inflation:  We consider the rate of annual inflation in our decisions around pricing our products.  """,,NONE,,,,,,,,,,,,This drug was not acquired in the past five years.
Rx0000058,Avanir Pharmaceuiticals,03/31/2022,64597030160,Nuedexta Oral Capsule 20-10 mg Bottles of 60 Capsules,01/01/2022,90.00,1425.00,08/13/2026,Single Source Drug,,1,"Avanir is committed to making responsible pricing determinations, and in so doing we consider a range of factors.  As a general matter, our WAC determinations are influenced by research and development costs (including investments in product and portfolio innovation); manufacturing, distribution, and regulatory costs; market and competitive factors; downstream demands for price concessions/rebates; value to patients and the health care system; and access and affordability.  Pricing decisions at Avanir are made at the executive level in adherence with all federal and state laws.",,This WAC increase is not necessitated by a change or improvement in the prescription drug.,,,,,,,,,,,,The reason for the blank acquisition-related fields is that Neudexta was not acquired.
Rx0000277,"Avion Pharmaceuticals, LLC",03/31/2022,75854060228,Balcoltra Oral Tablet 0.1-20 MG-MCG(21),02/19/2022,20.03,245.00,,Non-innovator Multiple Source Drug,,1,,1,,1,,,,,,,,,,,Product not acquired within last five years
Rx0000277,"Avion Pharmaceuticals, LLC",03/31/2022,75854060203,Balcoltra Oral Tablet 0.1-20 MG-MCG(21)1/17/2022,01/17/2022,60.07,734.99,06/01/2027,Non-innovator Multiple Source Drug,,1,,1,,1,,,,,,,,,,,Columns were left blank because this product was not acquired within the last 5 years.
Rx0000096,"Bausch + Lomb, Inc.",03/31/2022,24208035310,"ALREX® (loteprednol etabonate ophthalmic suspension 0.2%), 10mL",01/01/2022,30.13,532.30,,Single Source Drug,,1,,1,,1,,,,,,,,,,,The product was not acquired within the last 5 years.  No patent expiration date listed.
Rx0000096,"Bausch + Lomb, Inc.",03/31/2022,24208035305,"ALREX® (loteprednol etabonate ophthalmic suspension 0.2%), 5mL",01/01/2022,15.07,266.16,,Single Source Drug,,1,,1,,1,,,,,,,,,,,The product was not acquired within the last 5 years.  No patent expiration date listed.
Rx0000096,"Bausch + Lomb, Inc.",03/31/2022,24208062901,"BEPREVE™ Ophthalmic Solution USP, 1.5%, 10mL",01/01/2022,27.72,489.82,01/13/2025,Innovator Multiple Source Drug,,1,,1,,1,,,,,,,,,,,The product was not acquired within the last 5 years.
Rx0000096,"Bausch + Lomb, Inc.",03/31/2022,24208062902,"BEPREVE™ Ophthalmic Solution USP, 1.5%, 5mL",01/01/2022,14.50,256.11,01/13/2025,Innovator Multiple Source Drug,,1,,1,,1,,,,,,,,,,,The product was not acquired within the last 5 years.
Rx0000096,"Bausch + Lomb, Inc.",03/31/2022,24208044605,"BESIVANCE® (besifloxacin ophthalmic suspension 0.6%), 5mL",01/01/2022,11.42,201.71,01/09/2031,Single Source Drug,,1,,1,,1,,,,,,,,,,,The product was not acquired within the last 5 years.
Rx0000096,"Bausch + Lomb, Inc.",03/31/2022,24208080060,"LACRISERT® (hydroxypropyl cellulose ophthalmic insert), 5mg, 60 Sterile Ophthalmic Inserts",01/01/2022,33.80,597.13,,Single Source Drug,,1,,1,,1,,,,,,,,,,,The product was not acquired within the last 5 years.  No patent expiration date listed.
Rx0000096,"Bausch + Lomb, Inc.",03/31/2022,24208050307,"LOTEMAX® (loteprednol etabonate ophthalmic Gel 0.5%), 5g",01/01/2022,12.86,227.16,,Single Source Drug,,1,,1,,1,,,,,,,,,,,The product was not acquired within the last 5 years.  No patent expiration date listed.
Rx0000096,"Bausch + Lomb, Inc.",03/31/2022,24208044335,"LOTEMAX® (loteprednol etabonate ophthalmic Ointment 0.5%), 3.5g",01/01/2022,18.09,319.64,,Single Source Drug,,1,,1,,1,,,,,,,,,,,The product was not acquired within the last 5 years.  No patent expiration date listed.
Rx0000096,"Bausch + Lomb, Inc.",03/31/2022,24208029910,"LOTEMAX® (loteprednol etabonate ophthalmic suspension 0.5%), 10mL",01/01/2022,32.05,566.20,,Innovator Multiple Source Drug,,1,,1,,1,,,,,,,,,,,The product was not acquired within the last 5 years.  No patent expiration date listed.
Rx0000096,"Bausch + Lomb, Inc.",03/31/2022,24208029915,"LOTEMAX® (loteprednol etabonate ophthalmic suspension 0.5%), 15mL",01/01/2022,47.65,841.79,,Innovator Multiple Source Drug,,1,,1,,1,,,,,,,,,,,The product was not acquired within the last 5 years.  No patent expiration date listed.
Rx0000096,"Bausch + Lomb, Inc.",03/31/2022,24208029905,"LOTEMAX® (loteprednol etabonate ophthalmic suspension 0.5%), 5mL",01/01/2022,16.03,283.13,,Innovator Multiple Source Drug,,1,,1,,1,,,,,,,,,,,The product was not acquired within the last 5 years.  No patent expiration date listed.
Rx0000096,"Bausch + Lomb, Inc.",03/31/2022,24208050707,"LOTEMAX® SM (loteprednol etabonate ophthalmic gel) 0.38%, 5g",01/01/2022,12.86,227.16,12/23/2026,Single Source Drug,,1,,1,,1,,,,,,,,,,,The product was not acquired within the last 5 years.
Rx0000096,"Bausch + Lomb, Inc.",03/31/2022,24208060203,PROLENSA™ (bromfenac ophthalmic solution) 0.07% 3mL,01/01/2022,17.98,317.61,11/11/2033,Single Source Drug,,1,,1,,1,,,,,,,,,,,The product was not acquired within the last 5 years.
Rx0000096,"Bausch + Lomb, Inc.",03/31/2022,24208081425,"TIMOPTIC-XE® (Timolol Maleate Ophthalmic Gel Forming Solution) 0.25%, 5mL",01/01/2022,13.72,242.51,,Innovator Multiple Source Drug,,1,,1,,1,,,,,,,,,,,The product was not acquired within the last 5 years.  No patent expiration date listed.
Rx0000096,"Bausch + Lomb, Inc.",03/31/2022,24208081605,"TIMOPTIC-XE® (Timolol Maleate Ophthalmic Gel Forming Solution) 0.50%, 5mL",01/01/2022,15.04,265.75,,Innovator Multiple Source Drug,,1,,1,,1,,,,,,,,,,,The product was not acquired within the last 5 years.  No patent expiration date listed.
Rx0000096,"Bausch + Lomb, Inc.",03/31/2022,24208050402,"VYZULTA™ (latanoprostene bunod ophthalmic solution) 0.024%, 2.5mL",01/01/2022,12.87,227.25,10/03/2025,Single Source Drug,,1,,1,,1,,,,,,,,,,,The product was not acquired within the last 5 years.
Rx0000096,"Bausch + Lomb, Inc.",03/31/2022,24208050405,"VYZULTA™ (latanoprostene bunod ophthalmic solution) 0.024%, 5mL",01/01/2022,25.72,454.49,10/03/2025,Single Source Drug,,1,,1,,1,,,,,,,,,,,The product was not acquired within the last 5 years.
Rx0000096,"Bausch + Lomb, Inc.",03/31/2022,24208053535,"ZIRGAN™ (Ganciclovir Ophthalmic Gel 0.15%), 5mL",01/01/2022,23.68,418.36,,Single Source Drug,,1,,1,,1,,,,,,,,,,,The product was not acquired within the last 5 years.  No patent expiration date listed.
Rx0000096,"Bausch + Lomb, Inc.",03/31/2022,24208035810,"ZYLET®  (loteprednol etabonate 0.5% and tobramycin 0.3% ophthalmic Suspension), 10mL",01/01/2022,33.35,589.31,,Single Source Drug,,1,,1,,1,,,,,,,,,,,The product was not acquired within the last 5 years.  No patent expiration date listed.
Rx0000096,"Bausch + Lomb, Inc.",03/31/2022,24208035805,"ZYLET®  (loteprednol etabonate 0.5% and tobramycin 0.3% ophthalmic Suspension), 5mL",01/01/2022,16.68,294.65,,Single Source Drug,,1,,1,,1,,,,,,,,,,,The product was not acquired within the last 5 years.  No patent expiration date listed.
Rx0000097,"Bausch Health US, LLC",03/31/2022,00187581030,"APLENZIN® (bupropion hydrobromide), Extended-Release Tablets, 174mg 30ct",01/01/2022,126.89,1733.16,06/27/2026,Single Source Drug,,1,,1,,1,,,,,,,,,,,The product was not acquired within the last 5 years.
Rx0000097,"Bausch Health US, LLC",03/31/2022,00187581130,"APLENZIN® (bupropion hydrobromide), Extended-Release Tablets, 348mg 30ct",01/01/2022,167.28,2284.74,06/27/2026,Single Source Drug,,1,,1,,1,,,,,,,,,,,The product was not acquired within the last 5 years.
Rx0000097,"Bausch Health US, LLC",03/31/2022,00187581230,"APLENZIN® (bupropion hydrobromide), Extended-Release Tablets, 522mg 30ct",01/01/2022,380.68,5199.39,06/27/2026,Single Source Drug,,1,,1,,1,,,,,,,,,,,The product was not acquired within the last 5 years.
Rx0000097,"Bausch Health US, LLC",03/31/2022,00187006410,"ATIVAN®  Tablets 1mg 1,000s",01/01/2022,2974.12,40621.20,,Innovator Multiple Source Drug,,1,,1,,1,,,,,,,,,,,The product was not acquired within the last 5 years.  No patent expiration date listed.
Rx0000097,"Bausch Health US, LLC",03/31/2022,00187006301,ATIVAN® Tablets .5mg 100s,01/01/2022,227.32,3104.86,,Innovator Multiple Source Drug,,1,,1,,1,,,,,,,,,,,The product was not acquired within the last 5 years.  No patent expiration date listed.
Rx0000097,"Bausch Health US, LLC",03/31/2022,00187006401,ATIVAN® Tablets 1mg 100s,01/01/2022,303.68,4147.65,,Innovator Multiple Source Drug,,1,,1,,1,,,,,,,,,,,The product was not acquired within the last 5 years.  No patent expiration date listed.
Rx0000097,"Bausch Health US, LLC",03/31/2022,00187006501,ATIVAN® Tablets 2mg 100s,01/01/2022,483.97,6610.05,,Innovator Multiple Source Drug,,1,,1,,1,,,,,,,,,,,The product was not acquired within the last 5 years.  No patent expiration date listed.
Rx0000097,"Bausch Health US, LLC",03/31/2022,00187000201,"BRYHALI™ (halobetasol propionate) Lotion 0.01%, 100g",01/01/2022,26.97,476.41,11/02/2031,Single Source Drug,,1,,1,,1,,,,,,,,,,,The product was not acquired within the last 5 years.
Rx0000097,"Bausch Health US, LLC",03/31/2022,00187000260,"BRYHALI™ (halobetasol propionate) Lotion 0.01%, 60g",01/01/2022,16.18,285.84,11/02/2031,Single Source Drug,,1,,1,,1,,,,,,,,,,,The product was not acquired within the last 5 years.
Rx0000097,"Bausch Health US, LLC",03/31/2022,25010030515,"DEMSER® (metyrosine), 250mg Capsules, 100ct",01/01/2022,3085.63,42144.28,,Innovator Multiple Source Drug,,1,,1,,1,,,,,,,,,,,The product was not acquired within the last 5 years.  No patent expiration date listed.
