HCAI ID,Manufacturer Name,Date Reported,NDC Number,Drug Product Description,WAC Effective Date,WAC Increase Amount,WAC After Increase,Patent Expiration Date,Drug Source Type,Unit Sales Volume in US,Unit Sales Volume Non-Public Indicator,Cost Increase Factors,Cost Increase Factors Non-Public Indicator,Change Improvement Description,Change Improvement Non-Public Indicator,Acquisition Date,Company Acquired From,Acquisition Price,Acquisition Price Non-Public Indicator,Acquisition Price Comment,WAC at Acquisition,WAC Year Prior to Acquisition,Year Drug Introduced to Market,WAC at Intro to Market,Supporting Documents,General Comments
Rx0000176,ANIP,03/31/2021,62559052001,Inderal LA (propranolol Hydrocholoride) Long-Acting Capsules 60mg-100,03/05/2021,521.22,6312.57,,Innovator Multiple Source Drug,,1,,1,,1,,,,,,,,,,,
Rx0000176,ANIP,03/31/2021,62559060130,Inderal XL (propranolol hydrochloride) Extended Release Capsule 120mg-30,03/05/2021,180.34,2184.08,,Innovator Multiple Source Drug,,1,,1,,1,,,,,,,,,,,
Rx0000176,ANIP,03/31/2021,62559060030,Inderal XL (propranolol hydrochloride) Extended Release Capsule 80mg-30,03/05/2021,180.34,2184.08,,Innovator Multiple Source Drug,,1,,1,,1,,,,,,,,,,,
Rx0000176,ANIP,03/31/2021,62559059130,Innopran XL (propranolol hydrochloride) Extended Release Capsules 120mg-30,03/05/2021,180.34,2184.08,,Innovator Multiple Source Drug,,1,,1,,1,,,,,,,,,,,
Rx0000176,ANIP,03/31/2021,62559059030,Innopran XL (propranolol hydrochloride) Extended Release Capsules 80mg-30,03/05/2021,180.34,2184.08,,Innovator Multiple Source Drug,,1,,1,,1,,,,,,,,,,,
Rx0000271,Apotex Corp,06/30/2021,60505003307,PENTOXIFYLLINE XR Film Coated Table (FCT)  400MG 500 BTL,04/20/2021,71.82,205.20,,Non-innovator Multiple Source Drug,38316,,,1,,1,,,,,,,,,,,
Rx0000132,"Arbor Pharmaceuticals, LLC",03/31/2021,24338001018,Bidil 20mg/37.5mg Tablet 180 Count Bottle,01/01/2021,20.10,690.06,,Innovator Multiple Source Drug,51766,,PBM Rebates; Increased Costs; Government Program Fees; Previous Price Increases,,None,,,,,,,,,,,,We are submitting under protest as we do not believe that we are required to report.  There was no effective price in 2019 as the price on 1/1/2019 was the only price available.
Rx0000075,"Assertio Therapeutics, Inc.",03/31/2021,13913001201,Cambia (diclofenac potassium) 50MG Oral 1 Packet,01/03/2021,8.23,91.34,06/16/2026,Single Source Drug,,1,"Our pricing is guided by the value our products bring to patients and an understanding of the environment in which we operate.  The following financial and nonfinancial factors, along with a narrative description and explanation of these factors, influenced our decisions to take a price action:  

(1) Covering Operating Expenses.  In order to maintain a commercial enterprise, our revenue, at a minimum, must cover operating expenses.  We consider covering operating expenses in our decision around the pricing of our products.

(2)  Recouping Development Costs.   In order to maintain a commercial enterprise, our revenue, must, in addition to covering operating costs, recoup the costs expended to develop our products.  We consider covering development costs and expenses in our decision around the pricing of our products.

(3)  Covering and Funding Acquisition Costs.  In order to maintain a commercial enterprise, our revenue, must, in addition to covering operating costs and developmental costs, cover the costs expended to acquire drug products.   We consider covering acquisition costs in our decision around the pricing of our products.

(4)  Supporting Investment in New Products.  In order to maintain a commercial enterprise, we must invest money to develop and bring new products to market to help patients.  We consider the costs to bring new products to market to meet unmet medical needs in our decisions around pricing our products.  

(5)  Supporting Investment in Existing Products.  In order to maintain a commercial enterprise, we must invest money to improve our existing products to bring improved products to market to help patients.  We consider the costs to improve our existing products in our decisions around the pricing of our products.

(6)  Discounts and Rebates:  We pay rebates and discounts to various stakeholders in the supply chain in connection with the sale of our products, including pharmacy benefits managers, health insurers and health plans, including government payors like California's Medicaid program, as well as wholesalers and pharmacies.  Collectively, these price concessions represent substantial dollars, and we consider them in our decisions around pricing our products. 
  
(7)  Inflation:  We consider the rate of annual inflation in our decisions around pricing our products.",,None - see cost increase factors statement.,,,,,,,,,,,,"This drug was not acquired in the past five years.

Comment on data element #8:  While this is an active NDC in the compendia, we did not have any sales of the single unit NDC.  We attempted to put 0 in this field but the validation failed so based on guidance from CA we are indicating non-public in data element #9.  There were no US Sales of this NDC in 2020."
Rx0000075,"Assertio Therapeutics, Inc.",03/31/2021,13913001203,Cambia (diclofenac potassium) 50MG Oral 9 Packets,01/03/2021,74.05,822.03,06/16/2026,Single Source Drug,87045,,"Our pricing is guided by the value our products bring to patients and an understanding of the environment in which we operate.  The following financial and nonfinancial factors, along with a narrative description and explanation of these factors, influenced our decisions to take a price action:  

(1) Covering Operating Expenses.  In order to maintain a commercial enterprise, our revenue, at a minimum, must cover operating expenses.  We consider covering operating expenses in our decision around the pricing of our products.

(2)  Recouping Development Costs.   In order to maintain a commercial enterprise, our revenue, must, in addition to covering operating costs, recoup the costs expended to develop our products.  We consider covering development costs and expenses in our decision around the pricing of our products.

(3)  Covering and Funding Acquisition Costs.  In order to maintain a commercial enterprise, our revenue, must, in addition to covering operating costs and developmental costs, cover the costs expended to acquire drug products.   We consider covering acquisition costs in our decision around the pricing of our products.

(4)  Supporting Investment in New Products.  In order to maintain a commercial enterprise, we must invest money to develop and bring new products to market to help patients.  We consider the costs to bring new products to market to meet unmet medical needs in our decisions around pricing our products.  

(5)  Supporting Investment in Existing Products.  In order to maintain a commercial enterprise, we must invest money to improve our existing products to bring improved products to market to help patients.  We consider the costs to improve our existing products in our decisions around the pricing of our products.

(6)  Discounts and Rebates:  We pay rebates and discounts to various stakeholders in the supply chain in connection with the sale of our products, including pharmacy benefits managers, health insurers and health plans, including government payors like California's Medicaid program, as well as wholesalers and pharmacies.  Collectively, these price concessions represent substantial dollars, and we consider them in our decisions around pricing our products. 
  
(7)  Inflation:  We consider the rate of annual inflation in our decisions around pricing our products.",,None - see cost increase factors statement.,,,,,,,,,,,,This drug was not acquired in the past five years
Rx0000075,"Assertio Therapeutics, Inc.",03/31/2021,13913000812,Zipsor (diclofenac potassium) 25MG Oral Capsule 120 Ct Bottle,01/03/2021,155.48,1726.03,02/24/2029,Single Source Drug,19458,,"Our pricing is guided by the value our products bring to patients and an understanding of the environment in which we operate.  The following financial and nonfinancial factors, along with a narrative description and explanation of these factors, influenced our decisions to take a price action:  

(1) Covering Operating Expenses.  In order to maintain a commercial enterprise, our revenue, at a minimum, must cover operating expenses.  We consider covering operating expenses in our decision around the pricing of our products.

(2)  Recouping Development Costs.   In order to maintain a commercial enterprise, our revenue, must, in addition to covering operating costs, recoup the costs expended to develop our products.  We consider covering development costs and expenses in our decision around the pricing of our products.

(3)  Covering and Funding Acquisition Costs.  In order to maintain a commercial enterprise, our revenue, must, in addition to covering operating costs and developmental costs, cover the costs expended to acquire drug products.   We consider covering acquisition costs in our decision around the pricing of our products.

(4)  Supporting Investment in New Products.  In order to maintain a commercial enterprise, we must invest money to develop and bring new products to market to help patients.  We consider the costs to bring new products to market to meet unmet medical needs in our decisions around pricing our products.  

(5)  Supporting Investment in Existing Products.  In order to maintain a commercial enterprise, we must invest money to improve our existing products to bring improved products to market to help patients.  We consider the costs to improve our existing products in our decisions around the pricing of our products.

(6)  Discounts and Rebates:  We pay rebates and discounts to various stakeholders in the supply chain in connection with the sale of our products, including pharmacy benefits managers, health insurers and health plans, including government payors like California's Medicaid program, as well as wholesalers and pharmacies.  Collectively, these price concessions represent substantial dollars, and we consider them in our decisions around pricing our products. 
  
(7)  Inflation:  We consider the rate of annual inflation in our decisions around pricing our products.",,None - see cost increase factors statement.,,,,,,,,,,,,This drug was not acquired in the past five years
Rx0000048,"Astellas Pharma US, Inc.",03/31/2021,00469260130,Myrbetriq® 25mg 30 Tablet,01/05/2021,12.15,417.19,03/28/2030,Single Source Drug,,1,,1,,1,,,,,,,,,,,"The information contained in this report is subject to the following limitations and assumptions. (1) Consistent with the relevant statutes and regulations, all information contained in this report is limited to that which Astellas believes is otherwise in the public domain or publicly available. As such, columns 8, 10 and 12 are intentionally left blank.  (2) The patent expiration date contained in this report is limited to the patent information reported in the federal Food and Drug Administration’s Orange Book, as of March 31, 2021.  As a result, the reported patent expiration date is limited to issued U.S. patents. Further, the reported patent expiration date does not reflect any pending patent applications, future filed patent applications, patent term extensions, data exclusivity (including orphan drug, pediatric, or other exclusivity), or patent-related litigation, each of which is speculative and which may extend or shorten the reported expiration date. The date of 3/28/2030, as reflected in FDA’s Orange Book, represents the patent expiry date of 9/28/2029 and an additional 6 months of pediatric exclusivity granted by the FDA on 3/15/2021.  (3) This product was not acquired, therefore columns 14-22 are intentionally left blank."
Rx0000048,"Astellas Pharma US, Inc.",03/31/2021,00469260190,Myrbetriq® 25mg 90 Tablet,01/05/2021,36.45,1251.57,03/28/2030,Single Source Drug,,1,,1,,1,,,,,,,,,,,"The information contained in this report is subject to the following limitations and assumptions. (1) Consistent with the relevant statutes and regulations, all information contained in this report is limited to that which Astellas believes is otherwise in the public domain or publicly available. As such, columns 8, 10 and 12 are intentionally left blank.  (2) The patent expiration date contained in this report is limited to the patent information reported in the federal Food and Drug Administration’s Orange Book, as of March 31, 2021.  As a result, the reported patent expiration date is limited to issued U.S. patents. Further, the reported patent expiration date does not reflect any pending patent applications, future filed patent applications, patent term extensions, data exclusivity (including orphan drug, pediatric, or other exclusivity), or patent-related litigation, each of which is speculative and which may extend or shorten the reported expiration date. The date of 3/28/2030, as reflected in FDA’s Orange Book, represents the patent expiry date of 9/28/2029 and an additional 6 months of pediatric exclusivity granted by the FDA on 3/15/2021.  (3) This product was not acquired, therefore columns 14-22 are intentionally left blank."
